	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
1329	1329	main-captions	images	2014	485	none	none	Red double decker bus driving down street.	A double decker bus on a city street.	3.6
2104	2107	main-forum	deft-forum	2014	107	none	none	There is no freedom of religion.	There is no freedom of speech.	1.2
4005	4048	main-news	headlines	2013	369	none	none	Factory Fires Kill At Least 260 in Pakistan	At Least Six Dead in Pakistan Gunfight	0.8
316	316	main-captions	MSRvid	2012test	476	none	none	A man puts seasoning in a bowl of water.	The man added seasoning to water in a bowl.	5.0
4502	4545	main-news	headlines	2014	245	none	none	Egyptians vote on divisive constitution	Egyptians vote on constitution change	4.0
4013	4056	main-news	headlines	2013	381	none	none	Childcare costs rise by nearly 6%	Childcare 'costing £15,000 a year'	3.0
5675	5718	main-news	headlines	2016	1285	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Iranian President praises nuclear deal	Iran arrests several spies near nuclear plant	1.0
4264	4307	main-news	headlines	2013	698	none	none	Bank of England's Paul Tucker tainted by Libor mess	Bank of England deputy denies ordering rate-rigging	2.8
2508	2517	main-news	MSRpar	2012test	116	none	none	Instead, tickets for the Jersey jam went on sale last night through Ticketmaster.	Tickets, available through Ticketmaster, went on sale yesterday.	3.8
1565	1565	main-captions	images	2015	223	none	none	A white and black dog is jumping into a pool.	A woman in a black apron is standing in front of a mirror.	0.0
4414	4457	main-news	headlines	2014	139	none	none	Gunman Among 7 Dead After Florida Apartment Shooting	Gunman among 7 dead after Fla. apartment shootout	5.0
4461	4504	main-news	headlines	2014	193	none	none	Former LAPD officer sought in Irvine slayings	Former CIA officer sentenced to 30 months in prison for info leak	0.0
3262	3289	main-news	MSRpar	2012train	521	none	none	An injured woman co-worker also was hospitalized and was listed in good condition.	A woman was listed in good condition at Memorial's HealthPark campus, he said.	2.2
2302	2305	main-forum	deft-forum	2014	305	none	none	Who supposedly operated the homicidal gas chambers?	Refresh your memory: Who supposedly operated the homicidal gas chambers?	4.8
4339	4382	main-news	headlines	2014	42	none	none	Schumacher in a coma after ski accident	Michael Schumacher still in a coma fighting for his life following skiing accident	4.0
4728	4771	main-news	headlines	2014	529	none	none	Miss New York wins Miss America crown	Miss New York is crowned Miss America	5.0
1587	1587	main-captions	images	2015	267	none	none	A softball player swinging at a pitch.	A baseball player hitting the ball	2.8
2389	2392	main-forum	deft-forum	2014	392	none	none	Part of pro-life is the opposition to legalized abortion.	"Pro-life also refers to just ""opposition to abortion""."	3.8
2856	2880	main-news	MSRpar	2012test	653	none	none	Mr McDevitt has been granted control of three crucial aspects of policing in the Solomons.	Mr McDevitt has been granted control of three aspects of policing by Commissioner William Morrell.	3.75
5066	5109	main-news	headlines	2015	401	none	none	US believes Syria has probably used chemical weapons	US believes Syrian government used chemical weapons	4.6
3326	3354	main-news	MSRpar	2012train	621	none	none	Six Democrats are vying to succeed Jacques and have qualified for the Feb. 3 primary ballot.	Six Democrats and two Republicans are running for her seat and have qualified for the Feb. 3 primary ballot.	3.4
1350	1350	main-captions	images	2014	515	none	none	A kitchendiner with papers laying on the blue clothed dining table.	A small kitchen and a cluttered table with a blue table cloth.	3.4
3528	3571	main-news	deft-news	2014	121	none	none	the cfe is very important for european security.	the cfe is a cornerstone of european security.	5.0
5118	5161	main-news	headlines	2015	518	none	none	Egypt's presidential election begins	Egypt issues long-waited presidential election law	2.8
2279	2282	main-forum	deft-forum	2014	282	none	none	Originally Posted by JonD Doubtful.	Originally Posted by eleanor.ellis	1.2
3685	3728	main-news	deft-news	2014	278	none	none	russia is fulfilling obligations and decreasing forces.	russia's suspension of obligations under the cfe treaty is temporary.	2.0
2479	2482	main-news	MSRpar	2012test	55	none	none	But it is clear that the Joint Intelligence Committee was not involved.	This report was cleared by the Joint Intelligence Committee.	2.0
926	926	main-captions	MSRvid	2012train	633	none	none	A boy is playing piano and singing.	A pig is agitating a lion.	0.0
3751	3794	main-news	headlines	2013	55	none	none	Aussie surfers find stricken asylum seekers	Mayday: fears for asylum seekers	1.4
2626	2635	main-news	MSRpar	2012test	294	none	none	The transaction will expand Callebaut's sales revenues from its consumer products business to 45 percent from 23 percent.	The transaction will expand Callebaut's sales revenues from its consumer products business by around 45 percent to some one-third of total sales.	3.5
1535	1535	main-captions	images	2015	142	none	none	The white dog runs across the snow.	A white bear walks along snow-covered ground and casts a shadow on the snow.	1.4
3691	3734	main-news	deft-news	2014	284	none	none	signing of the agreement is a peripheral issue of the meeting of chiefs of defense staff from the 26 ally countries of nato.	the agreement was signed during a regular meeting of chiefs of defense staff from the 26 nato allies.	3.0
2002	2005	main-forum	deft-forum	2014	5	none	none	go figure You're asking me to prove a negative?	You're asking me to prove a negative?	4.6
2503	2506	main-news	MSRpar	2012test	95	none	none	She said he persisted and she eventually allowed him to fix her bike while she sat in the front seat of his car.	She said she eventually allowed him to fix her bike while she sat in his car, and they chatted.	3.875
508	508	main-captions	MSRvid	2012train	31	none	none	A girl is singing on stage.	A man is singing on stage.	2.8
5203	5246	main-news	headlines	2015	725	none	none	Royal Hoax DJ Takes Action Against Station	Taliban bombs US base in Afghanistan	0.0
5002	5045	main-news	headlines	2015	222	none	none	Shooting, protests mar Thai voting	Thai protesters disrupt advance voting	3.6
4381	4424	main-news	headlines	2014	97	none	none	7.2-magnitude quake hits Pakistan: CENC	7.7-magnitude earthquake hits SW Pakistan	3.8
4020	4063	main-news	headlines	2013	391	none	none	U.S. soldier killed in shooting incident in S. Afghanistan	Five NATO soldiers killed in Afghanistan	1.6
809	809	main-captions	MSRvid	2012train	467	none	none	A man is doing a card trick.	A man is squeezing water.	0.25
1915	1915	main-captions	images	2015	1250	none	none	a cyclist is making his bike jump between two rocks.	A man jumps his bicycle in the air between two rocks.	4.4
4870	4913	main-news	headlines	2014	702	none	none	Russia Destroys Over 75% of Its Chemical Weapons Stockpile	Britain Sees Evidence Assad Could Use Chemical Weapons	1.0
1354	1354	main-captions	images	2014	522	none	none	Red double decker bus driving down a street.	A double decker bus on a city street.	4.2
1232	1232	main-captions	images	2014	342	none	none	Boy with glasses typing on a computer.	A boy looking at a computer screen.	3.2
5666	5709	main-news	headlines	2016	1239	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Thousands cross Austria-Hungary border	Thousands of Russians stranded abroad	1.0
2706	2721	main-news	MSRpar	2012test	417	none	none	"Rosenthal declined comment on the Garrett situation Tuesday but said in a statement: ""We had a big contract negotiation."	"The show's creator and executive producer, Phil Rosenthal, quipped in a statement: ""We had a big contract negotiation."	3.75
3075	3101	main-news	MSRpar	2012train	229	none	none	Texas Instruments climbed $1.37 to $19.25 yesterday and Novellus Systems Inc. advanced $1.76 to $36.31.	"Texas Instruments climbed $US1.37 to $US19.25 and Novellus Systems advanced $US1.76 to $US36.31, each having been raised to ""overweight"" by Lehman."	3.75
718	718	main-captions	MSRvid	2012train	320	none	none	A man is peeling potato.	A man is playing a guitar.	0.4
5023	5066	main-news	headlines	2015	277	none	none	US government shutdown begins - live updates	Government Shutdown Begins Over Health Care Feud	3.2
1365	1365	main-captions	images	2014	538	none	none	A white plane on the runway.	A white airplane is on a runway.	4.8
3673	3716	main-news	deft-news	2014	266	none	none	china is a member of the ballistic missile club.	russia is a member of the quartet on the middle east.	0.0
1432	1432	main-captions	images	2014	640	none	none	Two animals sitting on a rock.	Two eagles sitting on a long branch.	1.6
2917	2941	main-news	MSRpar	2012test	729	none	none	Toronto yesterday had 64 probable cases of SARS and nine suspect cases.	As of Wednesday, there were 65 probable SARS cases in the Toronto region.	3.25
3311	3339	main-news	MSRpar	2012train	595	none	none	The issue has been resolved, Marlins President David Samson said through a club spokesman.	"The Marlins only said: ""The issue has been resolved."""	3.0
79	79	main-captions	MSRvid	2012test	116	none	none	A man is tying his shoe.	A man ties his shoe.	5.0
4283	4326	main-news	headlines	2013	723	none	none	6.0-magnitude quake hits northern Italy: USGS	5.9-magnitude quake hits Sunda Strait, Indonesia: USGS	1.6
2340	2343	main-forum	deft-forum	2014	343	none	none	Ah ha, ha, ha, ha, ha!	Ha, ha, ha, ha, ha, ha!	4.5
4152	4195	main-news	headlines	2013	555	none	none	Japan PM calls for quicker tsunami waste processing	Japan marks one year since quake and tsunami disaster	1.0
3838	3881	main-news	headlines	2013	165	none	none	NATO Condemns Syria's Downing of Turkish Military Jet	NATO strongly condemns Syria's downing of Turkish jet	4.8
2655	2670	main-news	MSRpar	2012test	345	none	none	That package included increases to both the city's sales and income taxes.	He also objects to the sales and personal income tax increases in the package.	2.0
5143	5186	main-news	headlines	2015	584	none	none	Rock bands' plane makes emergency landing in Ill.	Rock Bands' Plane Makes Emergency Landing in Ill.	5.0
1256	1256	main-captions	images	2014	375	none	none	Two dairy cows drinking from a pond.	Two cows are drinking from a pond.	4.6
1326	1326	main-captions	images	2014	480	none	none	Two cows crossing a road intersection.	Two cows cross a paved street.	3.8
3560	3603	main-news	deft-news	2014	153	none	none	it is a serious threat to international security.	it presents a major threat to global security.	4.2
1764	1764	main-captions	images	2015	802	none	none	The man in the red shirt is climbing the side of a mountain.	A man is climbing the side of a mountain.	4.2
4040	4083	main-news	headlines	2013	412	none	none	US Hands Over Bagram Prison to Afghan Authorities	U.S. transfers Bagram prison to Afghan control	4.8
2835	2859	main-news	MSRpar	2012test	622	none	none	They were an inspirational couple, selfless and courageous, said the Oscar-winning film director.	He said: “They were an inspirational couple, selfless and courageous.	3.0
1555	1555	main-captions	images	2015	201	none	none	Two women sitting on a bench, their faces obscured, with one woman carrying an inflatable tiger and the other woman in a Disney snow white costume.	A girl sits on a bench holding an inflatable tiger next to another girl in a colorful outfit.	2.2
4356	4399	main-news	headlines	2014	64	none	none	Thai protesters break into army headquarters	Thai protesters storm army headquarters	4.6
1016	1016	main-captions	images	2014	24	none	none	sheep standing in afield.	A sheep grazing in a field.	3.2
2586	2595	main-news	MSRpar	2012test	238	none	none	Previously, it had reported a profit of $12 million, or 0 cents a share, for that period.	Previously, it had reported a small profit of $12 million, or break-even on a per-share basis, for the period.	4.4
1190	1190	main-captions	images	2014	279	none	none	Old green bottle sitting on a table.	Three men in suits sitting at a table.	0.4
4781	4824	main-news	headlines	2014	592	none	none	Sprinters Tyson Gay and Asafa Powell test positive for banned substance	US sprinter Tyson Gay tests positive for banned substance	3.4
3534	3577	main-news	deft-news	2014	127	none	none	the judicial order accused raghad of funding terrorism.	the court accused raghad saddam hussein of funding terrorism.	4.2
5364	5407	main-news	headlines	2015	1133	none	none	World‚Äôs largest building opened in west China	Italy‚Äôs centre-left splinters in presidential vote	0.0
2715	2730	main-news	MSRpar	2012test	430	none	none	A number below 50 suggests contraction in the manufacturing sector, while a number above that indicates expansion.	A reading above 50 suggests growth in the sector, while a number below that level indicates contraction.	4.818
4914	4957	main-news	headlines	2015	3	none	none	Chicago Shooting Shows Gap in Stepped-up Policing	Chicago shooting shows gap in stepped-up policing	5.0
2553	2562	main-news	MSRpar	2012test	190	none	none	It's going to happen, said Jim Santangelo, president of the Teamsters Joint Council 42 in El Monte.	That really affects the companies, big time, said Jim Santangelo, president of the Teamsters Joint Council 42 in El Monte.	1.5
1020	1020	main-captions	images	2014	29	none	none	A person in a blue shirt reclines near a coffee table and television.	A person stands on the motorcycle seat and pops a wheelie.	0.0
1708	1708	main-captions	images	2015	637	none	none	Two dogs are playing around in the dirt.	A dancer posing for the camera in a red and white dress.	0.0
1153	1153	main-captions	images	2014	222	none	none	A bicycle is parked outside a bookstore.	People stand outside a bookstore.	0.8
1826	1826	main-captions	images	2015	999	none	none	A woman placing a baby on a skateboard on the beach.	a woman holds a small baby on a skateboard at the beach	4.6
5641	5684	main-news	headlines	2016	1062	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Russian warplanes strike inside Syria	Russian roulette in Syria	2.0
1254	1254	main-captions	images	2014	372	none	none	A black and white cow stands on grass against a partly cloudy blue sky.	Two black and white cows behind a metal gate against a partly cloudy blue sky.	2.4
2380	2383	main-forum	deft-forum	2014	383	none	none	fix?: Islam itself is not political.	Islam has always been political.	1.2
1041	1041	main-captions	images	2014	60	none	none	A bird holding on to a metal gate.	A multi-colored bird clings to a wire fence.	3.2
3073	3099	main-news	MSRpar	2012train	226	none	none	On May 1, he crawled through a narrow, winding canyon, rappelled down a 60-foot cliff and walked some six miles down the canyon.	He crawled through a narrow, winding canyon, rappelled down a 60-foot cliff, and walked some six miles down the canyon near Canyonlands National Park in southeastern Utah.	3.75
1002	1002	main-captions	images	2014	3	none	none	A large boat in the water at the marina.	A large boat on the sea.	3.2
294	294	main-captions	MSRvid	2012test	440	none	none	A girl is playing a violin.	A baby is laughing and giggling.	0.25
4547	4590	main-news	headlines	2014	300	none	none	NATO protesters acquitted of terrorism charges	NATO protesters convicted on non-terrorism charges	1.6
3049	3073	main-news	MSRpar	2012train	177	none	none	WORLD No. 2 Lleyton Hewitt has accused the Association of Tennis Professionals of malice, including an alleged attempt last year to dupe him into refusing a drug test.	World No.2 Lleyton Hewitt has accused his professional peers of long-standing malice, including an attempt last year to dupe him into refusing a drug test.	4.0
4911	4954	main-news	headlines	2014	748	none	none	China yuan strengthens to 6.2689 against USD	China yuan strengthens to new high against USD	3.0
5279	5322	main-news	headlines	2015	917	none	none	French raid wine cellar for austerity auction	US praises Ukraine deal; calls for concrete action	0.2
3656	3699	main-news	deft-news	2014	249	none	none	"china's cabinet the state council announced that it will amend regulations on ""dual-use"" nuclear technology to prevent nuclear terrorism."	amending regulations on dual-use nuclear technology will prevent nuclear terrorism.	2.4
5456	5499	main-news	headlines	2015	1379	none	none	Palestinian diplomat injured in explosion in Prague	Palestinian ambassador injured in apartment blast	4.0
4375	4418	main-news	headlines	2014	91	none	none	Iran's Rouhani warns of Talibanisation in Syria	Russia, China Concerned About Israeli Airstrikes in Syria	1.4
4792	4835	main-news	headlines	2014	605	none	none	Iran, atomic agency in first talks since Rowhani election	IAEA, Iran to hold first nuclear talks since Rohani election	4.8
2236	2239	main-forum	deft-forum	2014	239	none	none	Atlas Shrugged It's also a stellar performer in terms of blithering idiocy.	It's also a stellar performer in terms of blithering idiocy.	3.6
941	941	main-captions	MSRvid	2012train	657	none	none	A man is meditating.	The man is riding the horse.	0.75
2392	2395	main-forum	deft-forum	2014	395	none	none	No, I show you are willfully ignorant.	LOL, you are so ignorant.	4.0
3236	3263	main-news	MSRpar	2012train	482	none	none	U.S. and European leaders pledged on Wednesday to work together to keep Iran from developing nuclear weapons, presenting a united front after months of bitter acrimony over Iraq.	Bush said U.S. and European Union leaders, at an annual Washington summit, agreed on the need to keep Iran from developing nuclear weapons.	3.2
56	56	main-captions	MSRvid	2012test	83	none	none	A woman is slicing a pepper.	A woman is cutting a red pepper.	3.938
1787	1787	main-captions	images	2015	865	none	none	A dog swims in the water.	Three dogs swim in the water.	3.2
3435	3478	main-news	deft-news	2014	28	none	none	nato regrets russia's decision to suspend participation in the cfe.	russia's decision to suspend participation in the cfe is a step in the wrong direction.	3.8
5375	5418	main-news	headlines	2015	1160	none	none	Gunmen kill nine foreigners in Pakistan	Gunmen kill nine tourists in Pakistan	4.8
4390	4433	main-news	headlines	2014	109	none	none	Mugabe declared winner of disputed elections	Zimbabwe: Mugabe declared winner in disputed vote	4.0
1131	1131	main-captions	images	2014	190	none	none	Two birds are perched on a metal band.	Two small birds perched on a metal bar.	4.0
2857	2881	main-news	MSRpar	2012test	655	none	none	Officials with North Carolina Speedway at Rockingham could not be reached.	NASCAR officials could not be reached for comment Tuesday.	2.909
1261	1261	main-captions	images	2014	384	none	none	Ten sheep looking at the camera.	A cat on its back looking at the camera.	1.2
3385	3413	main-news	MSRpar	2012train	697	none	none	A soldier was killed Monday and another wounded when their convoy was ambushed in northern Iraq.	On Sunday, a U.S. soldier was killed and another injured when a munitions dump they were guarding exploded in southern Iraq.	2.0
1087	1087	main-captions	images	2014	121	none	none	Black train on train tracks.	A train on the train tracks.	4.1
589	589	main-captions	MSRvid	2012train	140	none	none	A woman is slicing a carrot.	A man is slicing a tomato.	1.2
4087	4130	main-news	headlines	2013	473	none	none	World stocks rise on hopes for EU, US stimulus	Stocks rise on hopes for a Fed stimulus	3.0
2996	3020	main-news	MSRpar	2012train	96	none	none	Kadyrov was not injured, but four of his bodyguards were among those killed.	But Itar-Tass news agency said four of his bodyguards were among those killed by the bomb.	3.0
2058	2061	main-forum	deft-forum	2014	61	none	none	You mean, you believe the word of the Mainstream Media?	You mean, you believe the word of the SpringHallConvert?	1.8
4455	4498	main-news	headlines	2014	186	none	none	ABVP protesters clash with police at Jantar Mantar, throw stones	Protesters clash with police at Jantar Mantar, 5 people detained	2.8
4688	4731	main-news	headlines	2014	475	none	none	Car bombing kills 17 in Pakistan	Suicide bomber kills 10 in Pakistan	2.6
1914	1914	main-captions	images	2015	1249	none	none	Three sheep graze on the grassy field with a dog walking behind them.	a small group of goats in the grass with a black and white dog in the backgroud.	2.8
3123	3149	main-news	MSRpar	2012train	296	none	none	The Dow Jones industrial average <.DJI> was off 58.69 points, or 0.64 percent, at 9,137.86.	The Dow Jones industrial average .DJI fell 79.43 points, or 0.86 percent, to 9,117.12 on Friday.	2.4
1950	1950	main-captions	images	2015	1350	none	none	A brown dog is splashing water everywhere by shaking the water off of itself.	A white dog is standing by a river shaking himself dry.	2.4
5698	5741	main-news	headlines	2016	1441	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Two Australians killed in Kenya after bus crashed into river	Permalink to Two killed in Germany train accident	0.0
1220	1220	main-captions	images	2014	327	none	none	Two dogs in a fenced kennel look ahead.	Two woman pose in a dining room with a baby.	0.0
951	951	main-captions	MSRvid	2012train	676	none	none	A man is coming out into the water.	A man rises from a swamp.	3.2
5301	5344	main-news	headlines	2015	965	none	none	Queen visits Britain's new prince	Queen meets Britain's new baby prince	5.0
1706	1706	main-captions	images	2015	624	none	none	A climber is standing on the rock face next to the pink rope.	The children are running in the snow with fences in the background.	0.0
530	530	main-captions	MSRvid	2012train	57	none	none	A person is driving a car.	A man is driving a car.	3.5
5555	5598	main-news	headlines	2016	373	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Stocks edge lower following retail earnings	Stocks edge lower after earnings from retailers	5.0
4958	5001	main-news	headlines	2015	115	none	none	Iran predicts failure of Israeli-Palestinian peace talks	Tentative Deal Reached to Resume Israeli-Palestinian Talks - US	1.4
1348	1348	main-captions	images	2014	510	none	none	Old blue and white train on tracks.	A blue train in a mountainous area.	2.6
2535	2544	main-news	MSRpar	2012test	158	none	none	The 3{ hours of recordings include conversations between police, firefighters and other emergency workers, as well as media inquiries.	Among them are conversations between police, firefighters and other emergency workers, as well as media inquiries.	3.6
5272	5315	main-news	headlines	2015	901	none	none	Mumbai Indians puts T&T in its place	Indonesians vote for president in tight race	0.0
2792	2816	main-news	MSRpar	2012test	556	none	none	The technology-laced Nasdaq Composite Index <.IXIC> added 8.27 points, or 0.51 percent, to 1,633.53.	The broader Standard & Poor's 500 Index .SPX crept up 4.3 points, or 0.44 percent, to 980.52.	1.2
3976	4019	main-news	headlines	2013	337	none	none	Nine killed in gun attack in Pakistan	Five million citizens get unofficial salary in Ukraine	0.0
25	25	main-captions	MSRvid	2012test	38	none	none	The boy fell off his bike.	A boy falls off his bike.	4.8
1694	1694	main-captions	images	2015	575	none	none	The man is sitting at the top of a rocky mountain.	A person sticks their head out of a tent at the top of a mountain.	2.4
2300	2303	main-forum	deft-forum	2014	303	none	none	"What was the ""answer"" in Chicago?"	What will be the response in California?	1.2
7	7	main-captions	MSRvid	2012test	13	none	none	The man is playing the piano.	The man is playing the guitar.	1.6
2039	2042	main-forum	deft-forum	2014	42	none	none	Still love this show.	Holy poo poo, this show.	1.0
5129	5172	main-news	headlines	2015	545	none	none	Foreign exchange rates in India	Foreign exchange rates in Singapore	1.4
3762	3805	main-news	headlines	2013	69	none	none	Middle East: Israel: Hamas Leader Convicted	Middle East: Iraq: 17 Prisoners Escape in Kirkuk	0.8
1594	1594	main-captions	images	2015	288	none	none	The large brown and white dog is running through the snow.	St. Bernard dog running in the snowy field.	4.0
3621	3664	main-news	deft-news	2014	214	none	none	elbaradei is the international atomic energy agency chief.	mohammed elbarade is the international atomic energy agency's director general.	4.8
4524	4567	main-news	headlines	2014	274	none	none	Brooks pleads not guilty to hacking charges	Brooks pleads not guilty at phone hacking hearing	3.8
4262	4305	main-news	headlines	2013	695	none	none	Civilian, defector killed in Syria, says NGO	Syria gunmen kill three Syrian officers: NGO	1.0
1987	1987	main-captions	images	2015	1474	none	none	A black dog is running through some water.	A man in a football uniform is running with a football during a game.	0.0
1542	1542	main-captions	images	2015	160	none	none	Two large dogs running in some grass.	Two brindle dogs running in the grass.	4.2
3124	3150	main-news	MSRpar	2012train	299	none	none	His lawyer, Pamela MacKey, said Bryant expects to be completely exonerated.	Mr. Bryant is innocent and expects to be completely exonerated, Mackey said in a statement.	3.8
459	459	main-captions	MSRvid	2012test	692	none	none	A small monkey walks through water.	A monkey is wading across a marsh.	3.4
194	194	main-captions	MSRvid	2012test	287	none	none	A cat is playing keyboards.	A cat is playing a piano.	3.0
2079	2082	main-forum	deft-forum	2014	82	none	none	What's my opinion regarding the series?	What was my opinion of Firefly in the interim?	2.8
3773	3816	main-news	headlines	2013	84	none	none	Turkey Raises Alarm Over Syrian Refugees	Turkey seeks to relocate some Syrian refugees	1.6
5307	5350	main-news	headlines	2015	982	none	none	UK vote rejects military action	Britain rejects Syria military action	3.4
3309	3337	main-news	MSRpar	2012train	593	none	none	He is suspected of being a key figure in Jemaah Islamiyah, the al-Qa'eda-linked terror group which has been blamed for the bombings.	Samudra, 32, is suspected of being a key figure in the al-Qaida-linked terror group Jemaah Islamiyah, which has been blamed for carrying out the bombings.	3.4
4184	4227	main-news	headlines	2013	596	none	none	Obama to meet families of shooting victims	Obama to meet Batman gun victims	3.2
156	156	main-captions	MSRvid	2012test	231	none	none	A man and woman are walking together through the woods.	A man and woman are walking arm in arm through a wooded area.	4.0
3188	3214	main-news	MSRpar	2012train	415	none	none	British Airways' New York-to-London runs will end in October.	British Airways plans to retire its seven Concordes at the end of October.	2.5
4711	4754	main-news	headlines	2014	506	none	none	Rupee down 8 paise vs dollar in early trade	Rupee up 22 paise against dollar in early trade	1.8
594	594	main-captions	MSRvid	2012train	149	none	none	A man is playing a guitar and singing.	A man is playing a guitar.	3.2
2277	2280	main-forum	deft-forum	2014	280	none	none	Yeah, I don't think this is that controversial either.	I don't think what she's saying is that controversial.	3.8
5072	5115	main-news	headlines	2015	412	none	none	Ukraine's Yanukovych says he does not plan to resign	Ukraine opposition demands Yanukovich resign	1.4
4733	4776	main-news	headlines	2014	535	none	none	7 killed in attacks in Iraq	27 killed in attacks across Iraq	2.0
1122	1122	main-captions	images	2014	172	none	none	The red train and the yellow train on on the tracks.	Two trains are traveling on the track.	3.4
1970	1970	main-captions	images	2015	1397	none	none	A brown dog is jumping up to catch a green strap in it's mouth.	A grey dog jumps to bite a green leash.	3.2
1068	1068	main-captions	images	2014	94	none	none	A passenger train in the snow.	A passenger train waiting in a station.	2.2
5502	5545	main-news	headlines	2015	1485	none	none	Rebels kill 21 civilians in Syria Alawite village	Bomb kills 18 civilians in Afghanistan	1.2
1747	1747	main-captions	images	2015	752	none	none	A dog jumping for a Frisbee in the snow.	A dog is jumping in the snow.	3.2
3066	3092	main-news	MSRpar	2012train	210	none	none	Shares of Corixa were gaining 71 cents, or 10%, to $7.91 on the Nasdaq.	In late-morning trading on the Nasdaq Stock Market, Corixa was up 74 cents, or 10%, at $7.94.	3.25
5452	5495	main-news	headlines	2015	1368	none	none	Philippines typhoon death toll at 4,460: UN	Philippines typhoon death toll rises above 5,000	3.4
1373	1373	main-captions	images	2014	554	none	none	A man in white with a wine bottle and a woman in a red turtleneck with a white vest.	A man and woman posing on a field with a bottle of wine.	3.0
1328	1328	main-captions	images	2014	484	none	none	A black cow and a brown cow stands in a plain in front of an uprooted tree.	A black cow and a brown cow standing in front of a small copse of trees in a field.	4.2
649	649	main-captions	MSRvid	2012train	230	none	none	The woman is dicing onions.	A woman is cutting an onion.	4.4
1225	1225	main-captions	images	2014	332	none	none	Red double decker bus taking on passengers.	A red double decker bus is picking up more passengers in a city.	4.4
5024	5067	main-news	headlines	2015	285	none	none	Suicide bomber kills 14 in Afghanistan	Suicide blast kills 1 in Afghan capital	3.0
4765	4808	main-news	headlines	2014	572	none	none	Pope Francis condemns global indifference to suffering	Pope Francis commemorates dead migrants at Lampedusa	1.4
5420	5463	main-news	headlines	2015	1279	none	none	China's anger at N. Korea overcomes worry over US	China's anger at North Korea overcomes worry over U.S. stealth flights	3.2
3278	3306	main-news	MSRpar	2012train	551	none	none	He explained that he found Antetonitrus when he came to Wits in 2001 as a post-doctoral research assistant at England's University of Bristol.	He explained that he found antetonitrus when he came to Wits in 2001 while a post-doctoral research assistant at Bristol University in Britain.	5.0
998	998	main-captions	MSRvid	2012train	748	none	none	A man is straining pasta.	A man plays a wooden flute.	0.0
5674	5717	main-news	headlines	2016	1278	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	Gunners fire but fail to advance in Champions League	EPL clubs out to avoid Champions League woes	1.0
313	313	main-captions	MSRvid	2012test	471	none	none	A monkey pulls the tail of a dog.	A monkey is teasing a dog at the zoo.	2.8
4869	4912	main-news	headlines	2014	701	none	none	At Least 66 Killed in Bomb Blasts in Iraq	At Least 47 Killed In Baquba Blasts	2.2
3121	3147	main-news	MSRpar	2012train	290	none	none	According to the Census Bureau, the Hispanic population increased by 9.8 percent from the April 2000 census figures.	The Hispanic population increased by 9.8per cent from the April 2000 census figures, despite less favourable social and economic conditions than in the 1990s.	3.333
4854	4897	main-news	headlines	2014	681	none	none	Hollande 'threatens legal action' after affair allegations	François Hollande threatens legal action over affair claims	4.0
915	915	main-captions	MSRvid	2012train	621	none	none	A boy plays violin on stage.	A boy is onstage playing the violin.	4.25
382	382	main-captions	MSRvid	2012test	582	none	none	The man is putting chicken into the container.	A man is putting foods in a box.	2.5
1491	1491	main-captions	images	2014	738	none	none	A close-up view of a horse's head.	A close-up of a brown horse's head.	4.2
612	612	main-captions	MSRvid	2012train	171	none	none	A person is playing the keyboard.	A boy is playing a key-board.	4.0
627	627	main-captions	MSRvid	2012train	196	none	none	A man is playing a piano.	A woman is peeling a potato.	0.0
284	284	main-captions	MSRvid	2012test	423	none	none	The woman is peeling shrimp.	The man is holding a lemur.	0.0
4513	4556	main-news	headlines	2014	260	none	none	Tunisian opposition politician shot dead	Tunisia opposition leader slain; protests erupt	3.0
1854	1854	main-captions	images	2015	1092	none	none	A man in a red jacket holds his bike for the picture.	A woman in a red jacket is video taping a natural landscape.	0.4
2200	2203	main-forum	deft-forum	2014	203	none	none	It's a common sense/deductive reasoning thing.	Hilited your common sense/deductive reasoning thing.	2.5
4731	4774	main-news	headlines	2014	533	none	none	Suspected Saudi militant dies in Lebanese custody	Suspected US drone kills 6 militants in Yemen	0.4
2016	2019	main-forum	deft-forum	2014	19	none	none	According to the girlfriend and Zimmerman, he did.	According to Zimmerman he did.	2.4
1928	1928	main-captions	images	2015	1295	none	none	A group of people are firing up a hot air balloon.	A large group of people riding brown and white horses.	0.0
5241	5284	main-news	headlines	2015	821	none	none	Russia finds dead lawyer Magnitsky guilty in posthumous trial	Russia convicts dead lawyer Magnitsky in posthumous trial	5.0
3156	3182	main-news	MSRpar	2012train	360	none	none	Bond bulls would like the Fed to recognize that risks are biased toward economic weakness.	The Fed also said the risks to the economy were biased toward weakness.	2.588
1147	1147	main-captions	images	2014	212	none	none	A passenger train coming into a station.	A large bird is flying through the air.	0.0
